DISTRICT,DD000A001219R,DD000A001319R,DD000A001S19R,DD000AC01219R,DD000AC01319R,DD000AC01S19R,DD000AM01219R,DD000AM01319R,DD000AM01S19R,DD000AR01219R,DD000AR01319R,DD000AR01S19R,DD000AS01219R,DD000AS01319R,DD000AS01S19R,DD000AW01219R,DD000AW01319R,DD000AW01S19R,DD200A001219R,DD200A001319R,DD200A001S19R,DD200AC01219R,DD200AC01319R,DD200AC01S19R,DD200AM01219R,DD200AM01319R,DD200AM01S19R,DD200AR01219R,DD200AR01319R,DD200AR01S19R,DD200AS01219R,DD200AS01319R,DD200AS01S19R,DD200AW01219R,DD200AW01319R,DD200AW01S19R,DD300A001219R,DD300A001319R,DD300A001S19R,DD300AC01219R,DD300AC01319R,DD300AC01S19R,DD300AM01219R,DD300AM01319R,DD300AM01S19R,DD300AR01219R,DD300AR01319R,DD300AR01S19R,DD300AS01219R,DD300AS01319R,DD300AS01S19R,DD300AW01219R,DD300AW01319R,DD300AW01S19R,DD400A001219R,DD400A001319R,DD400A001S19R,DD400AC01219R,DD400AC01319R,DD400AC01S19R,DD400AM01219R,DD400AM01319R,DD400AM01S19R,DD400AR01219R,DD400AR01319R,DD400AR01S19R,DD400AS01219R,DD400AS01319R,DD400AS01S19R,DD400AW01219R,DD400AW01319R,DD400AW01S19R,DDA00A001219R,DDA00A001319R,DDA00A001S19R,DDA00AC01219R,DDA00AC01319R,DDA00AC01S19R,DDA00AM01219R,DDA00AM01319R,DDA00AM01S19R,DDA00AR01219R,DDA00AR01319R,DDA00AR01S19R,DDA00AS01219R,DDA00AS01319R,DDA00AS01S19R,DDA00AW01219R,DDA00AW01319R,DDA00AW01S19R,DDB00A001219R,DDB00A001319R,DDB00A001S19R,DDB00AC01219R,DDB00AC01319R,DDB00AC01S19R,DDB00AM01219R,DDB00AM01319R,DDB00AM01S19R,DDB00AR01219R,DDB00AR01319R,DDB00AR01S19R,DDB00AS01219R,DDB00AS01319R,DDB00AS01S19R,DDB00AW01219R,DDB00AW01319R,DDB00AW01S19R,DDE00A001219R,DDE00A001319R,DDE00A001S19R,DDE00AC01219R,DDE00AC01319R,DDE00AC01S19R,DDE00AM01219R,DDE00AM01319R,DDE00AM01S19R,DDE00AR01219R,DDE00AR01319R,DDE00AR01S19R,DDE00AS01219R,DDE00AS01319R,DDE00AS01S19R,DDE00AW01219R,DDE00AW01319R,DDE00AW01S19R,DDF00A001219R,DDF00A001319R,DDF00A001S19R,DDF00AC01219R,DDF00AC01319R,DDF00AC01S19R,DDF00AM01219R,DDF00AM01319R,DDF00AM01S19R,DDF00AR01219R,DDF00AR01319R,DDF00AR01S19R,DDF00AS01219R,DDF00AS01319R,DDF00AS01S19R,DDF00AW01219R,DDF00AW01319R,DDF00AW01S19R,DDH00A001219R,DDH00A001319R,DDH00A001S19R,DDH00AC01219R,DDH00AC01319R,DDH00AC01S19R,DDH00AM01219R,DDH00AM01319R,DDH00AM01S19R,DDH00AR01219R,DDH00AR01319R,DDH00AR01S19R,DDH00AS01219R,DDH00AS01319R,DDH00AS01S19R,DDH00AW01219R,DDH00AW01319R,DDH00AW01S19R,DDI00A001219R,DDI00A001319R,DDI00A001S19R,DDI00AC01219R,DDI00AC01319R,DDI00AC01S19R,DDI00AM01219R,DDI00AM01319R,DDI00AM01S19R,DDI00AR01219R,DDI00AR01319R,DDI00AR01S19R,DDI00AS01219R,DDI00AS01319R,DDI00AS01S19R,DDI00AW01219R,DDI00AW01319R,DDI00AW01S19R,DDL00A001219R,DDL00A001319R,DDL00A001S19R,DDL00AC01219R,DDL00AC01319R,DDL00AC01S19R,DDL00AM01219R,DDL00AM01319R,DDL00AM01S19R,DDL00AR01219R,DDL00AR01319R,DDL00AR01S19R,DDL00AS01219R,DDL00AS01319R,DDL00AS01S19R,DDL00AW01219R,DDL00AW01319R,DDL00AW01S19R,DDM00A001219R,DDM00A001319R,DDM00A001S19R,DDM00AC01219R,DDM00AC01319R,DDM00AC01S19R,DDM00AM01219R,DDM00AM01319R,DDM00AM01S19R,DDM00AR01219R,DDM00AR01319R,DDM00AR01S19R,DDM00AS01219R,DDM00AS01319R,DDM00AS01S19R,DDM00AW01219R,DDM00AW01319R,DDM00AW01S19R,DDR00A001219R,DDR00A001319R,DDR00A001S19R,DDR00AC01219R,DDR00AC01319R,DDR00AC01S19R,DDR00AM01219R,DDR00AM01319R,DDR00AM01S19R,DDR00AR01219R,DDR00AR01319R,DDR00AR01S19R,DDR00AS01219R,DDR00AS01319R,DDR00AS01S19R,DDR00AW01219R,DDR00AW01319R,DDR00AW01S19R,DDS00A001219R,DDS00A001319R,DDS00A001S19R,DDS00AC01219R,DDS00AC01319R,DDS00AC01S19R,DDS00AM01219R,DDS00AM01319R,DDS00AM01S19R,DDS00AR01219R,DDS00AR01319R,DDS00AR01S19R,DDS00AS01219R,DDS00AS01319R,DDS00AS01S19R,DDS00AW01219R,DDS00AW01319R,DDS00AW01S19R,DDW00A001219R,DDW00A001319R,DDW00A001S19R,DDW00AC01219R,DDW00AC01319R,DDW00AC01S19R,DDW00AM01219R,DDW00AM01319R,DDW00AM01S19R,DDW00AR01219R,DDW00AR01319R,DDW00AR01S19R,DDW00AS01219R,DDW00AS01319R,DDW00AS01S19R,DDW00AW01219R,DDW00AW01319R,DDW00AW01S19R,DNC00A001219R,DNC00A001319R,DNC00A001S19R,DNC00AC01219R,DNC00AC01319R,DNC00AC01S19R,DNC00AM01219R,DNC00AM01319R,DNC00AM01S19R,DNC00AR01219R,DNC00AR01319R,DNC00AR01S19R,DNC00AS01219R,DNC00AS01319R,DNC00AS01S19R,DNC00AW01219R,DNC00AW01319R,DNC00AW01S19R,DNM00A001219R,DNM00A001319R,DNM00A001S19R,DNM00AC01219R,DNM00AC01319R,DNM00AC01S19R,DNM00AM01219R,DNM00AM01319R,DNM00AM01S19R,DNM00AR01219R,DNM00AR01319R,DNM00AR01S19R,DNM00AS01219R,DNM00AS01319R,DNM00AS01S19R,DNM00AW01219R,DNM00AW01319R,DNM00AW01S19R,DNS00A001219R,DNS00A001319R,DNS00A001S19R,DNS00AC01219R,DNS00AC01319R,DNS00AC01S19R,DNS00AM01219R,DNS00AM01319R,DNS00AM01S19R,DNS00AR01219R,DNS00AR01319R,DNS00AR01S19R,DNS00AS01219R,DNS00AS01319R,DNS00AS01S19R,DNS00AW01219R,DNS00AW01319R,DNS00AW01S19R
"200904",16,4,46,22,0,44,19,13,50,18,0,50,-1,-1,-1,0,0,20,38,25,81,-1,-1,-1,40,40,80,29,29,71,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,15,70,39,10,74,39,19,74,38,12,71,44,33,76,20,7,36,0,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,28,11,63,34,7,71,32,14,69,26,7,64,35,24,63,13,7,28,38,16,72,36,8,76,41,21,73,40,13,76,39,27,76,20,7,37,32,11,69,30,7,70,32,13,71,31,8,71,46,32,77,21,9,38,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,10,4,38,0,0,17,20,13,47,11,0,39,-1,-1,-1,0,0,20,37,15,68,42,12,72,36,17,74,36,11,68,50,39,76,21,8,36,18,4,56,18,1,61,19,6,61,18,1,57,24,15,59,4,2,23,16,8,35,13,6,31,24,10,50,13,9,29,0,0,29,11,11,11,48,23,73,52,17,80,52,32,81,50,19,73,41,36,73,15,5,30,38,16,71,41,11,75,37,19,73,39,11,74,50,37,74,22,9,39,33,15,66,31,8,69,44,20,75,32,16,62,24,18,82,13,0,27,15,15,55,-1,-1,-1,33,33,67,13,13,63,-1,-1,-1,-1,-1,-1
"200906",29,14,86,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,14,82,67,13,83,51,16,90,49,13,81,31,8,77,39,11,61,56,22,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,11,81,62,5,86,48,9,89,45,16,78,30,0,80,43,14,57,52,11,82,69,13,81,54,14,89,55,9,85,22,11,67,29,0,57,46,19,80,50,29,79,52,19,90,44,18,76,33,17,67,42,8,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,14,86,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,49,17,82,64,14,86,48,18,91,44,18,76,-1,-1,-1,45,18,64,29,5,71,47,6,71,27,10,87,24,0,68,38,13,63,14,0,29,46,8,63,40,0,60,75,25,88,38,0,50,-1,-1,-1,-1,-1,-1,53,6,84,87,0,93,46,8,88,52,7,83,33,0,100,20,20,20,43,12,78,57,14,71,50,19,88,38,6,81,40,20,60,20,0,60,53,14,84,70,13,87,51,16,91,53,16,80,25,0,88,46,15,62,64,21,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.
"201902",37,13,72,35,11,74,48,18,83,33,13,67,32,10,67,22,4,57,40,16,75,48,14,86,40,17,75,41,16,71,17,17,67,27,9,73,71,44,94,80,40,100,100,60,100,58,42,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,22,79,54,23,82,55,27,85,49,20,77,47,27,74,30,7,63,33,12,65,37,14,69,36,13,73,33,11,62,34,17,67,18,3,47,41,17,73,44,17,77,47,21,80,39,14,70,37,23,66,23,5,55,53,23,82,55,23,84,56,27,86,54,24,81,44,23,75,38,10,71,44,18,77,47,18,81,51,23,85,42,15,74,46,23,72,22,5,61,71,43,93,-1,-1,-1,60,40,100,60,40,80,-1,-1,-1,.,.,.,29,10,65,28,6,65,40,16,78,22,9,58,32,8,61,14,1,49,46,21,76,53,24,80,52,27,84,44,16,73,49,32,73,22,5,56,30,9,67,31,8,70,38,13,77,28,7,64,30,11,60,10,2,40,30,14,48,30,13,46,34,17,57,28,11,44,35,20,55,15,9,23,60,29,86,67,32,89,65,35,90,61,27,86,52,34,79,39,10,70,51,23,80,56,24,83,56,29,86,50,20,78,49,28,76,32,8,64,43,19,74,47,21,79,47,19,80,44,20,73,37,25,67,25,5,60,44,24,84,-1,-1,-1,52,33,95,44,28,80,-1,-1,-1,25,8,67
"201903",52,20,89,43,14,100,79,21,100,40,27,73,-1,-1,-1,20,0,80,60,20,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,25,79,60,20,93,58,28,84,41,18,71,75,67,92,21,4,63,39,18,69,45,0,82,43,17,77,30,9,61,73,67,87,9,9,45,48,23,79,55,23,100,57,24,81,41,17,71,76,71,94,16,0,63,54,25,81,62,8,92,57,29,80,49,22,80,85,69,100,25,0,58,56,29,89,54,31,100,75,33,96,45,28,79,67,50,100,38,0,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,7,83,-1,-1,-1,70,10,100,10,0,60,-1,-1,-1,-1,-1,-1,45,24,76,59,29,94,59,26,88,32,14,61,64,64,82,17,8,67,40,16,74,39,6,89,54,21,81,31,14,66,57,43,86,24,0,59,19,15,44,-1,-1,-1,14,14,29,10,10,30,40,20,80,-1,-1,-1,65,38,84,100,40,100,67,50,83,57,29,79,-1,-1,-1,-1,-1,-1,48,23,77,58,23,92,58,27,85,40,19,69,69,56,88,21,0,58,55,31,86,-1,-1,-1,56,33,78,44,13,81,88,88,100,20,20,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"201904",40,17,73,44,22,61,48,30,85,34,8,74,-1,-1,-1,36,0,57,50,28,72,-1,-1,-1,40,40,80,57,29,86,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47,22,79,47,24,75,56,31,86,44,15,81,48,36,68,27,0,68,50,15,69,-1,-1,-1,56,22,67,40,10,70,-1,-1,-1,-1,-1,-1,47,22,79,47,24,75,56,31,86,44,15,81,48,36,68,27,0,68,39,19,75,31,19,69,50,26,82,35,18,78,27,18,45,29,0,65,41,15,74,39,17,65,51,26,85,36,9,75,33,17,33,33,0,61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,8,66,27,9,45,38,19,81,21,0,67,-1,-1,-1,18,0,45,55,24,84,64,28,80,62,37,89,51,13,83,64,50,86,25,0,70,25,9,63,24,14,48,38,17,74,20,4,67,0,0,33,17,0,50,44,18,67,60,40,80,42,33,75,40,0,53,-1,-1,-1,-1,-1,-1,52,29,88,50,27,86,63,38,90,52,21,89,53,47,82,14,0,79,52,24,82,50,25,75,61,36,89,50,16,84,53,41,71,30,0,63,32,15,73,36,18,73,41,19,75,24,12,71,38,25,63,20,0,80,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"201907",34,13,64,17,17,50,44,19,69,39,11,78,-1,-1,-1,20,0,40,20,0,67,-1,-1,-1,17,0,67,33,0,67,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,17,79,45,13,82,39,16,83,46,17,78,56,28,81,33,13,63,41,7,76,43,0,79,32,5,89,36,8,60,59,12,88,-1,-1,-1,38,10,74,42,9,74,31,10,79,40,11,74,50,16,74,29,9,60,44,18,81,48,15,90,42,16,82,49,20,84,46,23,77,30,15,64,45,11,71,45,9,73,45,15,75,54,8,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,26,8,58,-1,-1,-1,38,15,62,27,7,73,-1,-1,-1,20,0,40,42,15,77,42,11,76,36,15,84,43,13,72,65,32,84,38,10,62,28,6,66,32,6,74,25,6,70,31,5,67,31,8,58,16,8,40,5,4,37,9,9,45,9,9,55,3,0,24,0,0,60,0,0,0,45,20,81,46,17,86,41,18,83,48,20,81,56,36,81,37,15,65,46,18,80,49,16,84,41,18,83,47,18,78,57,26,83,35,14,62,39,13,78,33,4,79,35,11,82,43,14,78,53,33,73,29,12,65,60,13,87,-1,-1,-1,67,33,83,67,0,100,-1,-1,-1,-1,-1,-1
"201908",50,0,67,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,6,0,44,.,.,.,20,0,40,0,0,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,17,77,40,14,81,44,21,79,39,13,74,54,34,91,23,7,68,24,4,63,20,0,60,18,7,64,28,0,56,63,25,100,0,0,55,37,14,75,31,13,77,43,18,78,38,9,72,47,31,89,19,8,63,43,15,83,38,8,85,44,17,82,47,16,82,52,28,97,31,11,75,28,12,61,20,0,80,25,13,63,26,9,57,80,60,80,13,0,50,10,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,50,0,67,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,38,18,72,43,23,77,44,24,77,33,11,67,56,41,85,16,3,62,23,5,65,26,2,70,26,10,68,21,2,62,34,16,84,10,0,49,9,4,29,0,0,29,17,8,38,7,3,28,-1,-1,-1,0,0,13,46,20,82,44,17,84,51,25,84,44,16,80,50,33,90,31,10,76,43,18,77,48,17,85,46,21,80,40,14,73,58,34,92,25,8,63,35,15,78,25,9,75,40,21,78,37,11,76,44,33,89,20,4,80,36,11,75,-1,-1,-1,40,20,80,27,9,82,-1,-1,-1,60,0,80
"201910",56,22,83,49,25,81,68,34,94,56,16,83,27,14,45,46,5,67,56,24,89,33,0,100,73,40,100,53,26,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,0,0,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,58,25,86,55,23,87,67,33,92,58,23,86,43,22,72,46,12,77,44,15,78,44,18,77,47,21,85,44,12,80,41,16,69,29,3,57,51,19,81,47,17,81,61,28,90,50,16,81,38,17,66,43,10,67,58,24,87,53,19,87,66,31,91,59,24,88,42,19,71,49,14,81,60,25,86,54,25,85,70,35,94,58,20,85,51,20,74,46,10,74,83,50,92,-1,-1,-1,-1,-1,-1,80,60,80,-1,-1,-1,.,.,.,46,16,78,36,7,69,62,31,93,42,9,79,0,0,17,40,7,57,58,26,85,58,26,87,67,34,92,57,22,83,45,26,73,43,11,73,33,10,71,28,6,64,47,20,86,32,6,75,2,2,28,23,3,50,15,1,43,4,0,35,15,2,47,17,2,40,19,0,50,21,0,50,63,29,89,61,24,91,72,36,93,65,29,88,41,27,73,51,17,85,60,25,87,58,24,89,69,33,93,59,23,86,46,24,73,47,10,78,52,24,81,45,17,77,59,31,87,56,22,84,32,17,66,43,21,72,57,25,87,46,31,85,70,30,90,56,20,88,57,29,71,-1,-1,-1
"201913",18,6,54,12,0,45,25,10,66,16,8,53,6,0,25,11,0,40,20,7,60,-1,-1,-1,-1,-1,-1,20,0,40,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,10,68,30,6,64,28,12,75,30,10,65,45,20,68,23,5,55,21,5,53,-1,-1,-1,9,9,45,29,6,59,-1,-1,-1,-1,-1,-1,27,9,65,29,4,63,28,10,74,25,9,63,36,15,64,17,5,45,34,12,72,35,6,63,29,10,77,36,14,73,53,18,71,21,11,61,27,9,62,24,4,58,31,11,71,25,9,60,36,13,60,18,5,45,0,0,43,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,17,7,53,9,0,43,25,10,67,15,8,52,0,0,17,9,0,36,27,9,64,25,6,66,28,13,74,25,6,58,39,20,65,24,0,50,18,5,56,16,1,53,18,7,66,17,6,53,28,7,55,11,2,39,10,1,26,15,0,23,12,4,48,10,0,16,0,0,17,0,0,0,37,13,77,42,9,75,28,13,84,38,11,74,60,29,83,29,6,66,29,9,66,30,6,64,29,11,75,29,9,64,38,16,61,20,3,55,35,13,72,33,4,67,28,13,77,33,12,70,72,33,94,30,10,55,21,8,58,-1,-1,-1,33,22,67,11,0,56,.,.,.,-1,-1,-1
"201914",29,11,74,29,10,84,35,14,80,28,10,71,33,13,60,11,6,63,43,13,76,-1,-1,-1,38,19,75,50,19,75,-1,-1,-1,33,0,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,17,77,51,22,80,41,19,80,43,16,75,50,25,80,31,8,67,24,8,54,23,7,43,21,5,55,22,6,52,43,30,61,24,10,67,37,13,74,44,19,76,34,13,78,37,11,72,48,23,75,23,8,65,46,19,80,49,18,83,44,19,83,49,20,80,47,24,76,34,8,70,37,14,79,42,14,86,38,16,84,37,12,77,49,20,83,19,9,57,46,8,92,-1,-1,-1,-1,-1,-1,25,0,88,.,.,.,.,.,.,15,4,65,11,0,74,21,5,74,14,4,63,25,0,38,0,0,48,40,16,74,53,25,77,38,18,78,37,12,70,53,26,84,28,8,65,22,5,62,31,3,65,20,6,68,23,5,60,29,9,63,12,2,48,26,9,47,37,17,50,21,11,50,22,7,45,50,6,63,25,6,25,50,22,81,61,28,85,47,24,85,51,20,78,53,26,84,39,7,72,42,16,77,51,21,79,38,16,81,42,15,75,51,23,82,28,8,68,46,20,76,52,23,80,47,26,79,44,16,75,46,32,71,39,5,66,24,2,70,25,0,50,27,0,80,21,0,74,-1,-1,-1,-1,-1,-1
"202903",23,9,53,13,0,75,33,20,67,31,6,50,0,0,20,-1,-1,-1,34,9,70,40,10,90,34,7,66,34,13,75,43,14,86,20,0,40,78,22,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,14,75,42,16,80,39,14,79,40,13,73,44,28,76,26,3,57,24,6,57,21,4,57,22,8,63,28,4,54,19,19,56,25,0,50,34,12,70,36,15,76,33,11,75,34,10,68,38,27,68,22,2,54,41,13,78,38,14,80,41,13,83,44,13,78,42,27,75,30,0,61,31,10,68,42,13,88,38,11,80,27,9,55,20,20,50,0,0,50,33,11,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,42,0,0,67,25,8,58,8,0,33,0,0,20,-1,-1,-1,37,15,72,44,18,80,37,15,75,36,13,69,46,29,78,22,5,54,19,4,61,24,3,66,20,3,68,19,3,59,25,10,60,8,1,38,20,7,39,18,6,36,25,8,51,18,6,38,15,10,30,19,13,19,43,16,79,46,20,82,42,16,82,44,15,78,51,30,82,27,3,60,40,13,76,39,14,79,40,13,80,42,12,74,42,27,74,27,4,61,37,16,72,48,21,83,36,17,76,33,14,69,50,29,82,24,0,47,22,4,56,25,0,63,27,7,67,24,6,53,-1,-1,-1,-1,-1,-1
"202905",18,18,64,.,.,.,-1,-1,-1,20,20,40,.,.,.,-1,-1,-1,50,36,82,-1,-1,-1,38,25,88,56,33,78,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,18,74,54,20,79,47,20,83,38,18,69,33,15,67,28,6,59,30,18,62,43,14,86,33,24,76,29,21,50,-1,-1,-1,13,0,50,39,17,72,52,20,80,44,19,80,34,17,67,35,23,65,28,6,57,43,19,77,48,20,78,50,19,87,40,21,73,26,16,53,35,7,67,47,22,80,-1,-1,-1,50,36,100,44,22,72,-1,-1,-1,38,13,75,100,67,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,29,29,71,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,40,17,70,61,21,79,44,20,78,35,16,65,40,15,80,21,5,50,18,4,54,27,3,60,27,7,73,11,4,48,6,6,24,8,0,32,20,9,45,14,5,33,31,11,67,20,10,45,11,11,33,0,0,0,42,16,74,53,19,78,48,18,82,37,17,70,33,14,69,29,4,58,42,18,74,56,20,81,46,21,82,38,18,68,34,14,62,31,6,62,40,16,73,42,21,68,52,13,83,37,19,73,30,20,80,20,5,50,44,19,88,-1,-1,-1,-1,-1,-1,57,29,86,.,.,.,-1,-1,-1
"203901",19,5,60,33,5,81,26,11,51,15,2,62,0,0,43,0,0,57,18,4,43,-1,-1,-1,15,5,50,19,0,43,-1,-1,-1,14,14,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,8,57,28,7,69,23,9,56,23,7,53,25,13,65,21,8,52,20,7,54,21,6,60,18,7,53,19,6,49,26,14,65,22,10,52,23,8,56,28,7,68,22,9,54,22,7,53,24,13,63,19,8,51,25,9,62,30,5,71,23,10,60,25,8,60,25,13,68,20,9,57,27,7,65,38,6,76,32,10,56,23,7,66,22,6,72,12,4,68,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,4,55,29,6,76,21,10,48,12,0,56,0,0,43,0,0,54,23,8,53,27,9,67,24,8,52,21,6,47,25,13,63,22,7,46,14,3,50,17,4,61,14,3,50,13,2,46,15,5,59,10,3,44,13,8,24,19,8,46,13,9,23,12,8,18,15,10,35,0,0,6,33,13,63,38,14,86,30,14,67,35,14,55,25,17,67,33,6,39,24,8,57,27,8,66,22,9,54,23,7,55,29,16,67,19,8,52,26,7,59,35,5,81,29,7,64,23,10,48,9,0,59,29,10,52,6,0,35,-1,-1,-1,20,0,50,0,0,21,-1,-1,-1,-1,-1,-1
"203902",26,9,59,-1,-1,-1,27,9,82,31,8,62,-1,-1,-1,0,0,20,35,9,74,-1,-1,-1,40,0,60,33,17,83,50,17,83,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,17,71,44,19,74,43,21,78,39,14,70,41,23,72,21,6,49,57,50,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,16,69,36,17,69,39,21,78,34,12,67,38,24,70,18,4,46,38,16,68,54,20,74,42,19,76,35,14,66,41,19,66,18,4,46,31,9,64,63,13,63,25,13,75,33,10,73,25,0,38,13,0,25,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,26,9,59,-1,-1,-1,27,9,82,31,8,62,-1,-1,-1,0,0,20,39,18,73,34,18,74,43,23,80,41,15,73,41,28,78,23,8,51,16,7,49,18,9,48,23,11,62,15,5,49,17,13,50,3,0,20,21,20,51,18,18,45,21,21,64,24,21,50,33,33,67,8,8,8,40,18,72,40,18,75,45,22,80,40,14,69,42,27,77,24,7,54,40,16,73,49,16,76,43,20,80,42,13,73,44,26,77,15,4,48,36,19,67,33,25,71,42,24,76,33,16,65,33,19,62,37,11,53,57,29,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1
"204901",29,15,71,-1,-1,-1,35,18,65,25,20,70,-1,-1,-1,40,0,60,34,11,67,37,5,74,31,10,62,34,11,70,36,9,64,40,30,70,25,13,25,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,32,12,64,40,15,74,28,9,66,33,11,60,31,17,66,31,13,54,22,6,55,26,6,63,15,3,55,27,7,55,23,6,63,21,9,40,25,9,56,33,13,69,21,5,60,27,8,53,23,14,59,22,12,43,35,13,68,42,15,74,30,9,69,37,13,66,32,19,66,37,19,61,34,16,68,42,23,77,30,14,68,34,15,64,38,25,75,42,11,74,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,26,7,63,-1,-1,-1,30,0,60,25,17,67,-1,-1,-1,-1,-1,-1,29,10,60,39,16,73,25,9,63,29,9,54,30,14,67,25,9,48,14,4,44,25,6,61,11,2,48,14,3,41,11,6,38,11,3,22,8,4,20,8,3,33,8,4,22,8,3,18,17,10,21,4,0,4,34,13,65,44,17,76,30,10,70,34,11,60,32,19,67,32,15,55,31,10,64,41,12,74,27,9,66,32,10,59,28,13,69,30,11,60,33,14,63,40,21,73,28,9,66,35,13,61,36,24,62,31,17,46,17,5,45,33,33,67,16,5,53,19,0,38,-1,-1,-1,0,0,33
